TriInsertion

Nombre de données, Intervalle des données, Taux de dispersion, nombre d'instructions,mémoire maximale(bytes), temps de traitement(us);
20000, 100000000, 50,99491753, 20, 316370;
20000, 100000000, 75,149286678, 20, 496615;
20000, 100000000, 75,149286678, 20, 493773;
20000, 100000000, 75,149176809, 20, 496622;
20000, 100000000, 75,149176809, 20, 492725;
20000, 100000000, 75,148915485, 20, 503684;
20000, 100000000, 75,148915485, 20, 491833;
20000, 100000000, 75,148224516, 20, 489825;
20000, 100000000, 75,148224516, 20, 484964;
20000, 100000000, 75,149002017, 20, 482652;
20000, 100000000, 75,149002017, 20, 490916;
20000, 100000000, 100,200003892, 20, 655698;
20000, 100000000, 100,200003892, 20, 650349;
20000, 100000000, 100,200003825, 20, 662746;
20000, 100000000, 100,200003909, 20, 648853;
20000, 100000000, 100,200003909, 20, 655874;
20000, 100000000, 100,200003886, 20, 658137;
20000, 100000000, 100,200003913, 20, 646183;
20000, 100000000, 100,200003913, 20, 639530;
20000, 100000000, 100,200003875, 20, 651570;
20000, 100000000, 100,200003894, 20, 664671;
30000, 100, 0,30000, 20, 122;
30000, 100, 0,30000, 20, 122;
30000, 100, 0,30000, 20, 131;
30000, 100, 0,30000, 20, 130;
30000, 100, 0,30000, 20, 130;
30000, 100, 0,30000, 20, 131;
30000, 100, 0,30000, 20, 131;
30000, 100, 0,30000, 20, 130;
30000, 100, 0,30000, 20, 130;
30000, 100, 0,30000, 20, 130;
30000, 100, 25,105697339, 20, 348360;
30000, 100, 25,106593070, 20, 354124;
30000, 100, 25,106593070, 20, 341546;
30000, 100, 25,106593070, 20, 349409;
30000, 100, 25,105918766, 20, 355263;
30000, 100, 25,105918766, 20, 347015;
30000, 100, 25,105318632, 20, 341187;
30000, 100, 25,105318632, 20, 360827;
30000, 100, 25,105318632, 20, 340200;
30000, 100, 25,105160850, 20, 344101;
30000, 100, 50,216772031, 20, 698320;
30000, 100, 50,220135202, 20, 701636;
30000, 100, 50,220135202, 20, 720319;
30000, 100, 50,215231014, 20, 693873;
30000, 100, 50,217862724, 20, 685569;
30000, 100, 50,218672803, 20, 701536;
30000, 100, 50,218672803, 20, 709254;
30000, 100, 50,216951905, 20, 697642;
30000, 100, 50,215349016, 20, 704404;
30000, 100, 50,215349016, 20, 707401;
30000, 100, 75,330723389, 20, 1081275;
30000, 100, 75,331683641, 20, 1067458;
30000, 100, 75,331227093, 20, 1066673;
30000, 100, 75,331785005, 20, 1088146;
30000, 100, 75,329930390, 20, 1060912;
30000, 100, 75,332459444, 20, 1075355;
30000, 100, 75,330344583, 20, 1066409;
30000, 100, 75,330076371, 20, 1070832;
30000, 100, 75,332183496, 20, 1073175;
30000, 100, 75,330688920, 20, 1070483;
30000, 100, 100,445561128, 20, 1445748;
30000, 100, 100,445557523, 20, 1450377;
30000, 100, 100,445555826, 20, 1439250;
30000, 100, 100,445561813, 20, 1438325;
30000, 100, 100,445561868, 20, 1457368;
30000, 100, 100,445555003, 20, 1451082;
30000, 100, 100,445558480, 20, 1440344;
30000, 100, 100,445558532, 20, 1431307;
30000, 100, 100,445556189, 20, 1476026;
30000, 100, 100,445558524, 20, 1434170;
30000, 10000, 0,30000, 20, 131;
30000, 10000, 0,30000, 20, 130;
30000, 10000, 0,30000, 20, 204;
30000, 10000, 0,30000, 20, 130;
30000, 10000, 0,30000, 20, 130;
30000, 10000, 0,30000, 20, 131;
30000, 10000, 0,30000, 20, 130;
30000, 10000, 0,30000, 20, 130;
30000, 10000, 0,30000, 20, 231;
30000, 10000, 0,30000, 20, 223;
30000, 10000, 25,106210727, 20, 353733;
30000, 10000, 25,106210727, 20, 349247;
30000, 10000, 25,106210727, 20, 366879;
30000, 10000, 25,107565172, 20, 358165;
30000, 10000, 25,107565172, 20, 380400;
30000, 10000, 25,107565172, 20, 429152;
30000, 10000, 25,105974893, 20, 403367;
30000, 10000, 25,105974893, 20, 395420;
30000, 10000, 25,107132180, 20, 403151;
30000, 10000, 25,107132180, 20, 450865;
30000, 10000, 50,219587283, 20, 733635;
30000, 10000, 50,219587283, 20, 716646;
30000, 10000, 50,220002854, 20, 736298;
30000, 10000, 50,220927395, 20, 745264;
30000, 10000, 50,220927395, 20, 706664;
30000, 10000, 50,220786384, 20, 745909;
30000, 10000, 50,219765824, 20, 776065;
30000, 10000, 50,219748202, 20, 730372;
30000, 10000, 50,219748202, 20, 759352;
30000, 10000, 50,220451457, 20, 751535;
30000, 10000, 75,335122793, 20, 1111566;
30000, 10000, 75,336072663, 20, 1122638;
30000, 10000, 75,334351047, 20, 1119330;
30000, 10000, 75,333856130, 20, 1115906;
30000, 10000, 75,333389859, 20, 1176721;
30000, 10000, 75,333025166, 20, 1124645;
30000, 10000, 75,333646877, 20, 1086210;
30000, 10000, 75,334828271, 20, 1149283;
30000, 10000, 75,334488458, 20, 1200607;
30000, 10000, 75,334415288, 20, 1135514;
30000, 10000, 100,449969059, 20, 1459593;
30000, 10000, 100,449969430, 20, 1478411;
30000, 10000, 100,449969210, 20, 1510793;
30000, 10000, 100,449969256, 20, 1475741;
30000, 10000, 100,449969151, 20, 1496445;
30000, 10000, 100,449969506, 20, 1995092;
30000, 10000, 100,449969288, 20, 1533670;
30000, 10000, 100,449969443, 20, 1498249;
30000, 10000, 100,449969359, 20, 1472162;
30000, 10000, 100,449969066, 20, 1486839;
30000, 1000000, 0,30000, 20, 122;
30000, 1000000, 0,30000, 20, 130;
30000, 1000000, 0,30000, 20, 122;
30000, 1000000, 0,30000, 20, 131;
30000, 1000000, 0,30000, 20, 122;
30000, 1000000, 0,30000, 20, 204;
30000, 1000000, 0,30000, 20, 130;
30000, 1000000, 0,30000, 20, 130;
30000, 1000000, 0,30000, 20, 130;
30000, 1000000, 0,30000, 20, 130;
30000, 1000000, 25,104972350, 20, 364916;
30000, 1000000, 25,104972350, 20, 364306;
30000, 1000000, 25,105779910, 20, 365416;
30000, 1000000, 25,105779910, 20, 336655;
30000, 1000000, 25,105779910, 20, 365061;
30000, 1000000, 25,106796364, 20, 418608;
30000, 1000000, 25,106796364, 20, 453056;
30000, 1000000, 25,107109999, 20, 452690;
30000, 1000000, 25,107109999, 20, 449034;
30000, 1000000, 25,105821449, 20, 356762;
30000, 1000000, 50,219798717, 20, 724706;
30000, 1000000, 50,222052754, 20, 719728;
30000, 1000000, 50,222052754, 20, 729671;
30000, 1000000, 50,219183921, 20, 733859;
30000, 1000000, 50,220361823, 20, 767009;
30000, 1000000, 50,219618566, 20, 741310;
30000, 1000000, 50,219618566, 20, 721384;
30000, 1000000, 50,218929330, 20, 718861;
30000, 1000000, 50,218574410, 20, 713033;
30000, 1000000, 50,219061761, 20, 698157;
30000, 1000000, 75,334889445, 20, 1082804;
30000, 1000000, 75,334667347, 20, 1078715;
30000, 1000000, 75,332888810, 20, 1084210;
30000, 1000000, 75,334675102, 20, 1077645;
30000, 1000000, 75,333530473, 20, 1072394;
30000, 1000000, 75,335366771, 20, 1073589;
30000, 1000000, 75,334778234, 20, 1095868;
30000, 1000000, 75,333675497, 20, 1069521;
30000, 1000000, 75,333512911, 20, 1139479;
30000, 1000000, 75,335285512, 20, 1188749;
30000, 1000000, 100,450001260, 20, 1450504;
30000, 1000000, 100,450000987, 20, 1455352;
30000, 1000000, 100,450001434, 20, 1456511;
30000, 1000000, 100,450001317, 20, 1605664;
30000, 1000000, 100,450001323, 20, 1422767;
30000, 1000000, 100,450001391, 20, 1467666;
30000, 1000000, 100,450001215, 20, 1466907;
30000, 1000000, 100,450001289, 20, 1536882;
30000, 1000000, 100,450001231, 20, 1855361;
30000, 1000000, 100,450001400, 20, 1621231;
30000, 100000000, 0,30000, 20, 130;
30000, 100000000, 0,30000, 20, 225;
30000, 100000000, 0,30000, 20, 209;
30000, 100000000, 0,30000, 20, 208;
30000, 100000000, 0,30000, 20, 209;
30000, 100000000, 0,30000, 20, 130;
30000, 100000000, 0,30000, 20, 130;
30000, 100000000, 0,30000, 20, 130;
30000, 100000000, 0,30000, 20, 131;
30000, 100000000, 0,30000, 20, 210;
30000, 100000000, 25,106920539, 20, 409676;
30000, 100000000, 25,106920539, 20, 370803;
30000, 100000000, 25,105459837, 20, 358185;
30000, 100000000, 25,105459837, 20, 369994;
30000, 100000000, 25,107785983, 20, 505560;
30000, 100000000, 25,107785983, 20, 500434;
30000, 100000000, 25,105485571, 20, 479847;
30000, 100000000, 25,105485571, 20, 443084;
30000, 100000000, 25,105485571, 20, 358894;
30000, 100000000, 25,107776867, 20, 363901;
30000, 100000000, 50,220488757, 20, 743294;
30000, 100000000, 50,218865801, 20, 794384;
30000, 100000000, 50,219156850, 20, 989897;
30000, 100000000, 50,219241837, 20, 878274;
30000, 100000000, 50,221349761, 20, 716553;
30000, 100000000, 50,221349761, 20, 725720;
30000, 100000000, 50,220777347, 20, 729941;
30000, 100000000, 50,220026502, 20, 714381;
30000, 100000000, 50,220177609, 20, 719608;
30000, 100000000, 50,220177609, 20, 785142;
30000, 100000000, 75,334636562, 20, 1162057;
30000, 100000000, 75,335647768, 20, 1372732;
30000, 100000000, 75,333208547, 20, 1333815;
30000, 100000000, 75,333524921, 20, 1430759;
30000, 100000000, 75,334302236, 20, 1392909;
30000, 100000000, 75,334467049, 20, 1191956;
30000, 100000000, 75,333688165, 20, 1156369;
30000, 100000000, 75,335988120, 20, 1115685;
30000, 100000000, 75,334557018, 20, 1140893;
30000, 100000000, 75,334812609, 20, 1101944;
30000, 100000000, 100,450001184, 20, 1506725;
30000, 100000000, 100,450001224, 20, 1480939;
30000, 100000000, 100,450001132, 20, 1486205;
30000, 100000000, 100,450001071, 20, 1505872;
30000, 100000000, 100,450001049, 20, 1495022;
30000, 100000000, 100,450001317, 20, 1483924;
30000, 100000000, 100,450001262, 20, 1493890;
30000, 100000000, 100,450001375, 20, 1560172;
30000, 100000000, 100,450001117, 20, 1506040;
30000, 100000000, 100,450001248, 20, 1680299;
40000, 100, 0,40000, 20, 174;
40000, 100, 0,40000, 20, 173;
40000, 100, 0,40000, 20, 179;
40000, 100, 0,40000, 20, 174;
40000, 100, 0,40000, 20, 324;
40000, 100, 0,40000, 20, 174;
40000, 100, 0,40000, 20, 204;
40000, 100, 0,40000, 20, 179;
40000, 100, 0,40000, 20, 184;
40000, 100, 0,40000, 20, 165;
40000, 100, 25,188959510, 20, 627720;
40000, 100, 25,188627270, 20, 643639;
40000, 100, 25,188627270, 20, 647516;
40000, 100, 25,188265595, 20, 642795;
40000, 100, 25,189987323, 20, 637217;
40000, 100, 25,189987323, 20, 626871;
40000, 100, 25,187734602, 20, 656718;
40000, 100, 25,186524962, 20, 794093;
40000, 100, 25,186524962, 20, 618208;
40000, 100, 25,190066823, 20, 651194;
40000, 100, 50,384789625, 20, 1301094;
40000, 100, 50,385424692, 20, 1287399;
40000, 100, 50,386642231, 20, 1296588;
40000, 100, 50,388487400, 20, 1299545;
40000, 100, 50,385541859, 20, 1249287;
40000, 100, 50,385529677, 20, 1235617;
40000, 100, 50,383208762, 20, 1233417;
40000, 100, 50,383165634, 20, 1230618;
40000, 100, 50,388465887, 20, 1253241;
40000, 100, 50,385492102, 20, 1251471;
40000, 100, 75,590297837, 20, 1905393;
40000, 100, 75,587971680, 20, 1916143;
40000, 100, 75,587749540, 20, 1908636;
40000, 100, 75,587141337, 20, 2040042;
