TriBase

Nombre de données, Intervalle des données, Taux de dispersion, nombre d'instructions,mémoire maximale(bytes), temps de traitement(us);
30000, 1000000, 100,1050204, 120120, 6655;
30000, 1000000, 100,1050204, 120120, 6157;
30000, 1000000, 100,1050204, 120120, 5423;
30000, 100000000, 0,1350262, 120120, 7210;
30000, 100000000, 0,1350262, 120120, 7064;
30000, 100000000, 0,1350262, 120120, 7280;
30000, 100000000, 0,1350262, 120120, 6933;
30000, 100000000, 0,1350262, 120120, 7040;
30000, 100000000, 0,1350262, 120120, 7086;
30000, 100000000, 0,1350262, 120120, 7182;
30000, 100000000, 0,1350262, 120120, 6891;
30000, 100000000, 0,1350262, 120120, 6801;
30000, 100000000, 0,1350262, 120120, 6902;
30000, 100000000, 25,1350262, 120120, 7132;
30000, 100000000, 25,1350262, 120120, 6869;
30000, 100000000, 25,1350262, 120120, 7508;
30000, 100000000, 25,1350262, 120120, 6965;
30000, 100000000, 25,1350262, 120120, 6819;
30000, 100000000, 25,1350262, 120120, 6916;
30000, 100000000, 25,1350262, 120120, 6797;
30000, 100000000, 25,1350262, 120120, 6799;
30000, 100000000, 25,1350262, 120120, 7427;
30000, 100000000, 25,1350262, 120120, 7049;
30000, 100000000, 50,1350262, 120120, 6944;
30000, 100000000, 50,1350262, 120120, 6875;
30000, 100000000, 50,1350262, 120120, 6914;
30000, 100000000, 50,1350262, 120120, 6992;
30000, 100000000, 50,1350262, 120120, 6948;
30000, 100000000, 50,1350262, 120120, 6861;
30000, 100000000, 50,1350262, 120120, 6796;
30000, 100000000, 50,1350262, 120120, 6815;
30000, 100000000, 50,1350262, 120120, 6805;
30000, 100000000, 50,1350262, 120120, 7265;
30000, 100000000, 75,1350262, 120120, 7577;
30000, 100000000, 75,1350262, 120120, 7075;
30000, 100000000, 75,1350262, 120120, 11666;
30000, 100000000, 75,1350262, 120120, 7418;
30000, 100000000, 75,1350262, 120120, 7253;
30000, 100000000, 75,1350262, 120120, 7501;
30000, 100000000, 75,1350262, 120120, 6936;
30000, 100000000, 75,1350262, 120120, 9864;
30000, 100000000, 75,1350262, 120120, 6805;
30000, 100000000, 75,1350262, 120120, 6892;
30000, 100000000, 100,1350262, 120120, 7422;
30000, 100000000, 100,1350262, 120120, 6948;
30000, 100000000, 100,1350262, 120120, 7105;
30000, 100000000, 100,1350262, 120120, 6901;
30000, 100000000, 100,1350262, 120120, 6826;
30000, 100000000, 100,1350262, 120120, 6970;
30000, 100000000, 100,1350262, 120120, 6867;
30000, 100000000, 100,1350262, 120120, 6852;
30000, 100000000, 100,1350262, 120120, 6843;
30000, 100000000, 100,1350262, 120120, 6864;
