TriTas

Nombre de données, Intervalle des données, Taux de dispersion, nombre d'instructions,mémoire maximale(bytes), temps de traitement(us);
1000, 10000, 75,4423602, 28, 16142;
1000, 10000, 75,4423602, 28, 15568;
1000, 10000, 75,4423602, 28, 15785;
1000, 10000, 75,4423602, 28, 15002;
1000, 10000, 75,4423602, 28, 14999;
1000, 10000, 100,4423066, 28, 15294;
1000, 10000, 100,4423066, 28, 15714;
1000, 10000, 100,4423066, 28, 15869;
1000, 10000, 100,4423066, 28, 15202;
1000, 10000, 100,4423066, 28, 19552;
1000, 10000, 100,4423066, 28, 17825;
1000, 10000, 100,4423066, 28, 15671;
1000, 10000, 100,4423066, 28, 15424;
1000, 10000, 100,4423066, 28, 15675;
1000, 10000, 100,4423066, 28, 14749;
1000, 100000, 0,4428173, 28, 14945;
1000, 100000, 0,4428173, 28, 14791;
1000, 100000, 0,4428173, 28, 14771;
1000, 100000, 0,4428173, 28, 15568;
1000, 100000, 0,4428173, 28, 15839;
1000, 100000, 0,4428173, 28, 14817;
1000, 100000, 0,4428173, 28, 14818;
1000, 100000, 0,4428173, 28, 14903;
1000, 100000, 0,4428173, 28, 15551;
1000, 100000, 0,4428173, 28, 14820;
1000, 100000, 25,4425028, 28, 15314;
1000, 100000, 25,4425028, 28, 14975;
1000, 100000, 25,4425028, 28, 17953;
1000, 100000, 25,4425028, 28, 15397;
1000, 100000, 25,4425028, 28, 15142;
1000, 100000, 25,4425028, 28, 15478;
1000, 100000, 25,4425028, 28, 14770;
1000, 100000, 25,4425028, 28, 14811;
1000, 100000, 25,4425028, 28, 14829;
1000, 100000, 25,4425028, 28, 14954;
1000, 100000, 50,4424141, 28, 15260;
1000, 100000, 50,4424141, 28, 14966;
1000, 100000, 50,4424141, 28, 15581;
1000, 100000, 50,4424141, 28, 15817;
1000, 100000, 50,4424141, 28, 15376;
1000, 100000, 50,4424141, 28, 15058;
1000, 100000, 50,4424141, 28, 20132;
1000, 100000, 50,4424141, 28, 23315;
1000, 100000, 50,4424141, 28, 15142;
1000, 100000, 50,4424141, 28, 15683;
1000, 100000, 75,4423595, 28, 16007;
1000, 100000, 75,4423595, 28, 16656;
1000, 100000, 75,4423595, 28, 14957;
1000, 100000, 75,4423595, 28, 14790;
1000, 100000, 75,4423595, 28, 14824;
1000, 100000, 75,4423595, 28, 14784;
1000, 100000, 75,4423595, 28, 14719;
1000, 100000, 75,4423595, 28, 15000;
1000, 100000, 75,4423582, 28, 14749;
1000, 100000, 75,4423582, 28, 14799;
1000, 100000, 100,4423066, 28, 17146;
1000, 100000, 100,4423066, 28, 14949;
1000, 100000, 100,4423066, 28, 14853;
1000, 100000, 100,4423066, 28, 14737;
1000, 100000, 100,4423066, 28, 15797;
1000, 100000, 100,4423066, 28, 15740;
1000, 100000, 100,4423066, 28, 15797;
1000, 100000, 100,4423066, 28, 15780;
1000, 100000, 100,4423066, 28, 15720;
1000, 100000, 100,4423066, 28, 14964;
2000, 100, 0,19658060, 28, 68598;
2000, 100, 0,19658060, 28, 79350;
2000, 100, 0,19658060, 28, 68178;
2000, 100, 0,19658060, 28, 66840;
2000, 100, 0,19658060, 28, 67536;
2000, 100, 0,19658060, 28, 70768;
2000, 100, 0,19658060, 28, 68031;
2000, 100, 0,19658060, 28, 66604;
2000, 100, 0,19658060, 28, 71905;
2000, 100, 0,19658060, 28, 75573;
2000, 100, 25,19654870, 28, 68788;
2000, 100, 25,19654588, 28, 66921;
2000, 100, 25,19654588, 28, 67888;
2000, 100, 25,19654588, 28, 67984;
2000, 100, 25,19654588, 28, 67136;
2000, 100, 25,19654588, 28, 66828;
2000, 100, 25,19654588, 28, 73725;
2000, 100, 25,19654588, 28, 73978;
2000, 100, 25,19654588, 28, 68302;
2000, 100, 25,19654588, 28, 67125;
2000, 100, 50,19653890, 28, 69253;
2000, 100, 50,19653890, 28, 68601;
2000, 100, 50,19653890, 28, 68009;
2000, 100, 50,19653890, 28, 73095;
2000, 100, 50,19653890, 28, 71892;
2000, 100, 50,19653890, 28, 66002;
2000, 100, 50,19653970, 28, 66938;
2000, 100, 50,19653970, 28, 69944;
2000, 100, 50,19653970, 28, 67919;
2000, 100, 50,19653970, 28, 66733;
2000, 100, 75,19653304, 28, 70799;
2000, 100, 75,19653304, 28, 76919;
2000, 100, 75,19653304, 28, 66108;
2000, 100, 75,19653304, 28, 66994;
2000, 100, 75,19653304, 28, 68068;
2000, 100, 75,19653304, 28, 69024;
2000, 100, 75,19653304, 28, 66317;
2000, 100, 75,19653304, 28, 68684;
2000, 100, 75,19653304, 28, 70665;
2000, 100, 75,19653304, 28, 73924;
2000, 100, 100,19652501, 28, 67318;
2000, 100, 100,19652501, 28, 66550;
2000, 100, 100,19652501, 28, 67626;
2000, 100, 100,19652501, 28, 70235;
2000, 100, 100,19652501, 28, 67990;
2000, 100, 100,19652501, 28, 68262;
2000, 100, 100,19652501, 28, 73957;
2000, 100, 100,19652501, 28, 70093;
2000, 100, 100,19652501, 28, 69058;
2000, 100, 100,19652501, 28, 69502;
2000, 1000, 0,19663350, 28, 67237;
2000, 1000, 0,19663350, 28, 68256;
2000, 1000, 0,19663350, 28, 68378;
2000, 1000, 0,19663350, 28, 74759;
2000, 1000, 0,19663414, 28, 71302;
2000, 1000, 0,19663414, 28, 68632;
2000, 1000, 0,19663414, 28, 67575;
2000, 1000, 0,19663414, 28, 68349;
2000, 1000, 0,19663414, 28, 67135;
2000, 1000, 0,19663414, 28, 66221;
2000, 1000, 25,19656611, 28, 68612;
2000, 1000, 25,19656611, 28, 73414;
2000, 1000, 25,19656611, 28, 68199;
2000, 1000, 25,19656611, 28, 66941;
2000, 1000, 25,19656611, 28, 66244;
2000, 1000, 25,19656611, 28, 68451;
2000, 1000, 25,19656611, 28, 66171;
2000, 1000, 25,19656611, 28, 67104;
2000, 1000, 25,19656504, 28, 68769;
2000, 1000, 25,19656504, 28, 75486;
2000, 1000, 50,19654871, 28, 67193;
2000, 1000, 50,19654871, 28, 70629;
2000, 1000, 50,19654871, 28, 65895;
2000, 1000, 50,19654871, 28, 67809;
2000, 1000, 50,19654871, 28, 66747;
2000, 1000, 50,19654871, 28, 67554;
2000, 1000, 50,19654871, 28, 73248;
2000, 1000, 50,19654871, 28, 71303;
2000, 1000, 50,19654871, 28, 68301;
2000, 1000, 50,19654871, 28, 66620;
2000, 1000, 75,19653704, 28, 68743;
2000, 1000, 75,19653704, 28, 67212;
2000, 1000, 75,19653704, 28, 66537;
2000, 1000, 75,19653613, 28, 69011;
2000, 1000, 75,19653613, 28, 73416;
2000, 1000, 75,19653613, 28, 68389;
2000, 1000, 75,19653613, 28, 67017;
2000, 1000, 75,19653613, 28, 67770;
2000, 1000, 75,19653613, 28, 67882;
2000, 1000, 75,19653613, 28, 66823;
2000, 1000, 100,19652723, 28, 66604;
2000, 1000, 100,19652723, 28, 76531;
2000, 1000, 100,19652723, 28, 68998;
2000, 1000, 100,19652723, 28, 68898;
2000, 1000, 100,19652723, 28, 69338;
2000, 1000, 100,19652723, 28, 67964;
2000, 1000, 100,19652723, 28, 66758;
2000, 1000, 100,19652729, 28, 66326;
2000, 1000, 100,19652729, 28, 73394;
2000, 1000, 100,19652729, 28, 74880;
2000, 10000, 0,19663955, 28, 69287;
2000, 10000, 0,19663955, 28, 68796;
2000, 10000, 0,19663955, 28, 67270;
2000, 10000, 0,19663955, 28, 67839;
2000, 10000, 0,19663955, 28, 67622;
2000, 10000, 0,19663955, 28, 66756;
2000, 10000, 0,19663955, 28, 71215;
2000, 10000, 0,19663955, 28, 71776;
2000, 10000, 0,19663955, 28, 69542;
2000, 10000, 0,19663955, 28, 66137;
2000, 10000, 25,19656874, 28, 67129;
2000, 10000, 25,19656720, 28, 68291;
2000, 10000, 25,19656720, 28, 67924;
2000, 10000, 25,19656720, 28, 70612;
2000, 10000, 25,19656720, 28, 72795;
2000, 10000, 25,19656720, 28, 68068;
2000, 10000, 25,19656720, 28, 67410;
2000, 10000, 25,19656720, 28, 67275;
2000, 10000, 25,19656720, 28, 67014;
2000, 10000, 25,19656720, 28, 67207;
2000, 10000, 50,19655030, 28, 66419;
2000, 10000, 50,19655030, 28, 78747;
2000, 10000, 50,19655030, 28, 69382;
2000, 10000, 50,19655030, 28, 68535;
2000, 10000, 50,19655030, 28, 67847;
2000, 10000, 50,19655030, 28, 67269;
2000, 10000, 50,19655041, 28, 67416;
2000, 10000, 50,19655041, 28, 68551;
2000, 10000, 50,19655041, 28, 70263;
2000, 10000, 50,19655041, 28, 75560;
2000, 10000, 75,19653709, 28, 67566;
2000, 10000, 75,19653709, 28, 67020;
2000, 10000, 75,19653709, 28, 68165;
2000, 10000, 75,19653709, 28, 67468;
2000, 10000, 75,19653709, 28, 68228;
2000, 10000, 75,19653709, 28, 69317;
2000, 10000, 75,19653709, 28, 71855;
2000, 10000, 75,19653709, 28, 73134;
2000, 10000, 75,19653709, 28, 68394;
2000, 10000, 75,19653709, 28, 68049;
2000, 10000, 100,19652704, 28, 69198;
2000, 10000, 100,19652704, 28, 66810;
2000, 10000, 100,19652704, 28, 67881;
2000, 10000, 100,19652704, 28, 69943;
2000, 10000, 100,19652704, 28, 70928;
2000, 10000, 100,19652704, 28, 68266;
2000, 10000, 100,19652704, 28, 68502;
2000, 10000, 100,19652704, 28, 67237;
2000, 10000, 100,19652704, 28, 69660;
2000, 10000, 100,19652704, 28, 67176;
2000, 100000, 0,19663963, 28, 68512;
2000, 100000, 0,19663963, 28, 74874;
2000, 100000, 0,19663963, 28, 70456;
2000, 100000, 0,19663963, 28, 66055;
2000, 100000, 0,19663976, 28, 67959;
2000, 100000, 0,19663976, 28, 68077;
2000, 100000, 0,19663976, 28, 65902;
2000, 100000, 0,19663976, 28, 69962;
2000, 100000, 0,19663976, 28, 68663;
2000, 100000, 0,19663976, 28, 74826;
2000, 100000, 25,19656640, 28, 67716;
2000, 100000, 25,19656640, 28, 69317;
2000, 100000, 25,19656640, 28, 67549;
2000, 100000, 25,19656640, 28, 70478;
2000, 100000, 25,19656640, 28, 67617;
2000, 100000, 25,19656640, 28, 67753;
2000, 100000, 25,19656640, 28, 76483;
2000, 100000, 25,19656640, 28, 69963;
2000, 100000, 25,19656628, 28, 67051;
2000, 100000, 25,19656628, 28, 65979;
2000, 100000, 50,19654933, 28, 68765;
2000, 100000, 50,19654933, 28, 66152;
2000, 100000, 50,19654933, 28, 66064;
2000, 100000, 50,19654933, 28, 69113;
2000, 100000, 50,19654933, 28, 72695;
2000, 100000, 50,19654933, 28, 66579;
2000, 100000, 50,19654933, 28, 67983;
2000, 100000, 50,19654933, 28, 67146;
2000, 100000, 50,19654933, 28, 68199;
2000, 100000, 50,19654933, 28, 68092;
2000, 100000, 75,19653706, 28, 69576;
2000, 100000, 75,19653706, 28, 76039;
2000, 100000, 75,19653674, 28, 66914;
2000, 100000, 75,19653674, 28, 67506;
2000, 100000, 75,19653674, 28, 83861;
2000, 100000, 75,19653674, 28, 66716;
2000, 100000, 75,19653674, 28, 66282;
2000, 100000, 75,19653674, 28, 68241;
2000, 100000, 75,19653674, 28, 69901;
2000, 100000, 75,19653674, 28, 77503;
2000, 100000, 100,19652711, 28, 67605;
2000, 100000, 100,19652711, 28, 66247;
2000, 100000, 100,19652711, 28, 69148;
2000, 100000, 100,19652711, 28, 66844;
2000, 100000, 100,19652711, 28, 67875;
2000, 100000, 100,19652711, 28, 68273;
2000, 100000, 100,19652714, 28, 75486;
2000, 100000, 100,19652714, 28, 67445;
2000, 100000, 100,19652714, 28, 66063;
2000, 100000, 100,19652714, 28, 65972;
3000, 100, 0,46844511, 28, 162853;
3000, 100, 0,46844511, 28, 170831;
3000, 100, 0,46844511, 28, 160173;
3000, 100, 0,46844511, 28, 160278;
3000, 100, 0,46844511, 28, 169386;
3000, 100, 0,46844310, 28, 160371;
3000, 100, 0,46844310, 28, 165786;
3000, 100, 0,46844310, 28, 165409;
3000, 100, 0,46844310, 28, 169040;
3000, 100, 0,46844310, 28, 159265;
3000, 100, 25,46840302, 28, 165309;
3000, 100, 25,46840152, 28, 167607;
3000, 100, 25,46840152, 28, 159183;
3000, 100, 25,46840152, 28, 160463;
3000, 100, 25,46840152, 28, 175986;
3000, 100, 25,46840152, 28, 166837;
3000, 100, 25,46840152, 28, 161377;
3000, 100, 25,46840205, 28, 175050;
3000, 100, 25,46840205, 28, 164720;
3000, 100, 25,46840205, 28, 159205;
3000, 100, 50,46839325, 28, 171289;
3000, 100, 50,46839325, 28, 160102;
3000, 100, 50,46839325, 28, 160422;
3000, 100, 50,46839237, 28, 170860;
3000, 100, 50,46839237, 28, 161995;
3000, 100, 50,46839237, 28, 164150;
3000, 100, 50,46839237, 28, 164263;
3000, 100, 50,46839237, 28, 164875;
3000, 100, 50,46839237, 28, 159913;
3000, 100, 50,46839282, 28, 161441;
3000, 100, 75,46838222, 28, 171200;
3000, 100, 75,46838222, 28, 160488;
3000, 100, 75,46838222, 28, 160334;
3000, 100, 75,46838222, 28, 169722;
3000, 100, 75,46838222, 28, 158975;
3000, 100, 75,46838328, 28, 159502;
3000, 100, 75,46838328, 28, 164143;
3000, 100, 75,46838328, 28, 162248;
3000, 100, 75,46838328, 28, 163995;
3000, 100, 75,46838328, 28, 173662;
3000, 100, 100,46836923, 28, 161846;
3000, 100, 100,46837001, 28, 163448;
3000, 100, 100,46837001, 28, 172377;
3000, 100, 100,46837001, 28, 163561;
3000, 100, 100,46837001, 28, 160065;
3000, 100, 100,46837001, 28, 166980;
3000, 100, 100,46837001, 28, 168938;
3000, 100, 100,46836920, 28, 160419;
3000, 100, 100,46836920, 28, 162847;
3000, 100, 100,46836920, 28, 171237;
3000, 1000, 0,46854300, 28, 164296;
3000, 1000, 0,46854300, 28, 160752;
3000, 1000, 0,46854300, 28, 171038;
3000, 1000, 0,46854341, 28, 160422;
3000, 1000, 0,46854341, 28, 159959;
3000, 1000, 0,46854341, 28, 169078;
3000, 1000, 0,46854341, 28, 160843;
3000, 1000, 0,46854341, 28, 161662;
3000, 1000, 0,46854341, 28, 172698;
3000, 1000, 0,46854299, 28, 160869;
3000, 1000, 25,46843039, 28, 161496;
3000, 1000, 25,46843039, 28, 168184;
3000, 1000, 25,46843039, 28, 165689;
3000, 1000, 25,46843039, 28, 164062;
3000, 1000, 25,46843039, 28, 163393;
3000, 1000, 25,46842837, 28, 170099;
3000, 1000, 25,46842837, 28, 162777;
3000, 1000, 25,46842837, 28, 162736;
3000, 1000, 25,46842837, 28, 168893;
3000, 1000, 25,46842837, 28, 161523;
3000, 1000, 50,46840567, 28, 162993;
3000, 1000, 50,46840828, 28, 174874;
3000, 1000, 50,46840828, 28, 159165;
3000, 1000, 50,46840828, 28, 162387;
3000, 1000, 50,46840828, 28, 171795;
3000, 1000, 50,46840828, 28, 159904;
3000, 1000, 50,46840828, 28, 165876;
3000, 1000, 50,46840691, 28, 169854;
3000, 1000, 50,46840691, 28, 162439;
3000, 1000, 50,46840691, 28, 160144;
3000, 1000, 75,46838846, 28, 175963;
3000, 1000, 75,46838846, 28, 161507;
3000, 1000, 75,46838846, 28, 162347;
3000, 1000, 75,46838901, 28, 163235;
3000, 1000, 75,46838901, 28, 164575;
3000, 1000, 75,46838901, 28, 161938;
3000, 1000, 75,46838901, 28, 161924;
3000, 1000, 75,46838901, 28, 167152;
3000, 1000, 75,46838901, 28, 168053;
3000, 1000, 75,46838901, 28, 160927;
3000, 1000, 100,46837288, 28, 171089;
3000, 1000, 100,46837288, 28, 161195;
3000, 1000, 100,46837288, 28, 158497;
3000, 1000, 100,46837288, 28, 171146;
3000, 1000, 100,46837288, 28, 162650;
3000, 1000, 100,46837296, 28, 165360;
3000, 1000, 100,46837296, 28, 172879;
3000, 1000, 100,46837296, 28, 165581;
3000, 1000, 100,46837296, 28, 159569;
3000, 1000, 100,46837296, 28, 164463;
3000, 10000, 0,46855562, 28, 164540;
3000, 10000, 0,46855605, 28, 160417;
3000, 10000, 0,46855605, 28, 166092;
3000, 10000, 0,46855605, 28, 175541;
3000, 10000, 0,46855605, 28, 158877;
3000, 10000, 0,46855605, 28, 175815;
3000, 10000, 0,46855605, 28, 171248;
3000, 10000, 0,46855578, 28, 163296;
3000, 10000, 0,46855578, 28, 161036;
3000, 10000, 0,46855578, 28, 166924;
3000, 10000, 25,46843704, 28, 162384;
3000, 10000, 25,46843704, 28, 160299;
3000, 10000, 25,46843704, 28, 172983;
3000, 10000, 25,46843622, 28, 161051;
3000, 10000, 25,46843622, 28, 159570;
3000, 10000, 25,46843622, 28, 171850;
3000, 10000, 25,46843622, 28, 163056;
3000, 10000, 25,46843622, 28, 161354;
3000, 10000, 25,46843622, 28, 168937;
3000, 10000, 25,46843641, 28, 166552;
3000, 10000, 50,46840892, 28, 161803;
3000, 10000, 50,46840892, 28, 175846;
3000, 10000, 50,46840892, 28, 164203;
3000, 10000, 50,46840892, 28, 161254;
3000, 10000, 50,46840892, 28, 162929;
3000, 10000, 50,46841014, 28, 177040;
3000, 10000, 50,46841014, 28, 162842;
3000, 10000, 50,46841014, 28, 162161;
3000, 10000, 50,46841014, 28, 167643;
3000, 10000, 50,46841014, 28, 160937;
3000, 10000, 75,46838955, 28, 161360;
3000, 10000, 75,46838883, 28, 171209;
3000, 10000, 75,46838883, 28, 161115;
3000, 10000, 75,46838883, 28, 167382;
3000, 10000, 75,46838883, 28, 208013;
3000, 10000, 75,46838883, 28, 162556;
3000, 10000, 75,46838883, 28, 160881;
3000, 10000, 75,46839033, 28, 171833;
3000, 10000, 75,46839033, 28, 162901;
3000, 10000, 75,46839033, 28, 160999;
3000, 10000, 100,46837310, 28, 168950;
3000, 10000, 100,46837310, 28, 161524;
3000, 10000, 100,46837310, 28, 162414;
3000, 10000, 100,46837307, 28, 162332;
3000, 10000, 100,46837307, 28, 168189;
3000, 10000, 100,46837307, 28, 160935;
3000, 10000, 100,46837307, 28, 163841;
3000, 10000, 100,46837307, 28, 173051;
3000, 10000, 100,46837307, 28, 161153;
3000, 10000, 100,46837336, 28, 160971;
3000, 100000, 0,46855657, 28, 177137;
3000, 100000, 0,46855657, 28, 161798;
3000, 100000, 0,46855657, 28, 159338;
3000, 100000, 0,46855657, 28, 171541;
3000, 100000, 0,46855657, 28, 161688;
3000, 100000, 0,46855659, 28, 161925;
3000, 100000, 0,46855659, 28, 169823;
3000, 100000, 0,46855659, 28, 162232;
3000, 100000, 0,46855659, 28, 161861;
3000, 100000, 0,46855659, 28, 162225;
3000, 100000, 25,46843386, 28, 164726;
3000, 100000, 25,46843719, 28, 160365;
3000, 100000, 25,46843719, 28, 161567;
3000, 100000, 25,46843719, 28, 173824;
3000, 100000, 25,46843719, 28, 163282;
3000, 100000, 25,46843719, 28, 159912;
3000, 100000, 25,46843719, 28, 173575;
3000, 100000, 25,46843661, 28, 160409;
3000, 100000, 25,46843661, 28, 158955;
3000, 100000, 25,46843661, 28, 170439;
3000, 100000, 50,46840970, 28, 164804;
3000, 100000, 50,46840970, 28, 160526;
3000, 100000, 50,46840970, 28, 174561;
3000, 100000, 50,46840958, 28, 161551;
3000, 100000, 50,46840958, 28, 163588;
3000, 100000, 50,46840958, 28, 168457;
3000, 100000, 50,46840958, 28, 160009;
3000, 100000, 50,46840958, 28, 162253;
3000, 100000, 50,46840958, 28, 169917;
3000, 100000, 50,46840879, 28, 163915;
3000, 100000, 75,46838899, 28, 161459;
3000, 100000, 75,46838899, 28, 160368;
3000, 100000, 75,46838899, 28, 168666;
3000, 100000, 75,46838899, 28, 161269;
3000, 100000, 75,46838899, 28, 158666;
3000, 100000, 75,46839001, 28, 173839;
3000, 100000, 75,46839001, 28, 161896;
3000, 100000, 75,46839001, 28, 160004;
3000, 100000, 75,46839001, 28, 171660;
3000, 100000, 75,46839001, 28, 161655;
3000, 100000, 100,46837349, 28, 159920;
3000, 100000, 100,46837312, 28, 174087;
3000, 100000, 100,46837312, 28, 163088;
3000, 100000, 100,46837312, 28, 161187;
3000, 100000, 100,46837312, 28, 173907;
3000, 100000, 100,46837312, 28, 162909;
3000, 100000, 100,46837312, 28, 165357;
3000, 100000, 100,46837318, 28, 163335;
3000, 100000, 100,46837318, 28, 168781;
3000, 100000, 100,46837318, 28, 175997;
4000, 100, 0,86529208, 28, 343222;
4000, 100, 0,86529208, 28, 300527;
4000, 100, 0,86529357, 28, 313200;
4000, 100, 0,86529357, 28, 306187;
4000, 100, 0,86529357, 28, 299157;
4000, 100, 0,86529242, 28, 305420;
4000, 100, 0,86529242, 28, 300983;
4000, 100, 0,86529242, 28, 307530;
4000, 100, 0,86529179, 28, 305087;
4000, 100, 0,86529179, 28, 307395;
4000, 100, 25,86524816, 28, 305984;
4000, 100, 25,86524945, 28, 298398;
4000, 100, 25,86524945, 28, 307590;
4000, 100, 25,86524945, 28, 302571;
4000, 100, 25,86524945, 28, 306747;
4000, 100, 25,86524742, 28, 318149;
4000, 100, 25,86524742, 28, 302311;
4000, 100, 25,86524742, 28, 313139;
4000, 100, 25,86524904, 28, 297005;
4000, 100, 25,86524904, 28, 318008;
4000, 100, 50,86523847, 28, 320496;
4000, 100, 50,86523498, 28, 305828;
4000, 100, 50,86523498, 28, 309935;
4000, 100, 50,86523498, 28, 308209;
4000, 100, 50,86523789, 28, 312494;
4000, 100, 50,86523789, 28, 311324;
4000, 100, 50,86523789, 28, 302896;
4000, 100, 50,86523789, 28, 308495;
4000, 100, 50,86523632, 28, 300500;
4000, 100, 50,86523632, 28, 315626;
4000, 100, 75,86522425, 28, 297844;
4000, 100, 75,86522455, 28, 305362;
4000, 100, 75,86522455, 28, 305110;
4000, 100, 75,86522455, 28, 295440;
4000, 100, 75,86522426, 28, 311756;
4000, 100, 75,86522426, 28, 297379;
